iid	series	is_control	sra_path	tf
GSM2423632	GSE91851	False	SRR5111846	eGFP-GLIS2
GSM2423633	GSE91851	False	SRR5111847	eGFP-GLIS2
GSM2423626	GSE91848	False	SRR5111728	eGFP-ZNF740
GSM2423627	GSE91848	False	SRR5111729	eGFP-ZNF740
GSM2423624	GSE91847	False	SRR5111828	L3MBTL2
GSM2423625	GSE91847	False	SRR5111829	L3MBTL2
GSM2423622	GSE91846	False	SRR5111726	HCFC1
GSM2423623	GSE91846	False	SRR5111727	HCFC1
GSM2423609	GSE91839	False	SRR5111709	ZBTB40
GSM2423610	GSE91839	False	SRR5111710	ZBTB40
GSM2423607	GSE91838	False	SRR5111735	RAD51
GSM2423608	GSE91838	False	SRR5111736	RAD51
GSM2423605	GSE91837	False	SRR5111716	RNF2
GSM2423606	GSE91837	False	SRR5111717	RNF2
GSM2423604	GSE91836	False	SRR5111745	Control
GSM2423600	GSE91834	False	SRR5111733	eGFP-ZNF264
GSM2423601	GSE91834	False	SRR5111734	eGFP-ZNF264
GSM2423598	GSE91833	False	SRR5111714	eGFP-ZNF414
GSM2423599	GSE91833	False	SRR5111715	eGFP-ZNF414
GSM2423595	GSE91831	False	SRR5111693	HCFC1
GSM2423596	GSE91831	False	SRR5111694	HCFC1
GSM2423593	GSE91830	False	SRR5111697	SIN3A
GSM2423594	GSE91830	False	SRR5111698	SIN3A
GSM2423588	GSE91827	False	SRR5111695	FOXK2
GSM2423589	GSE91827	False	SRR5111696	FOXK2
GSM2423581	GSE91823	False	SRR5111685	eGFP-ZNF654
GSM2423582	GSE91823	False	SRR5111686	eGFP-ZNF654
GSM2423579	GSE91822	False	SRR5111682	ELF1
GSM2423580	GSE91822	False	SRR5111683	ELF1
GSM2423576	GSE91819	False	SRR5111681	Control
GSM2423572	GSE91816	False	SRR5111676	NRF1
GSM2423573	GSE91816	False	SRR5111677	NRF1
GSM2423570	GSE91815	False	SRR5111669	ZC3H8
GSM2423571	GSE91815	False	SRR5111670	ZC3H8
GSM2423569	GSE91814	False	SRR5111668	Control
GSM2423564	GSE91811	False	SRR5111661	Control
GSM2423560	GSE91809	False	SRR5111707	NFE2L2
GSM2423561	GSE91809	False	SRR5111708	NFE2L2
GSM2423554	GSE91805	False	SRR5111662	ESRRA
GSM2423555	GSE91805	False	SRR5111663	ESRRA
GSM2423545	GSE91800	False	SRR5111647	eGFP-GLIS1
GSM2423546	GSE91800	False	SRR5111648	eGFP-GLIS1
GSM2423542	GSE91798	False	SRR5111634	SMC3
GSM2423543	GSE91798	False	SRR5111635	SMC3
GSM2423540	GSE91797	False	SRR5111645	eGFP-ZBTB8A
GSM2423541	GSE91797	False	SRR5111646	eGFP-ZBTB8A
GSM2423536	GSE91794	False	SRR5111627	eGFP-ZNF423
GSM2423537	GSE91794	False	SRR5111628	eGFP-ZNF423
GSM2423534	GSE91793	False	SRR5111642	ESRRA
GSM2423535	GSE91793	False	SRR5111643	ESRRA
GSM2423532	GSE91792	False	SRR5111639	BMI1
GSM2423533	GSE91792	False	SRR5111640	BMI1
GSM2423530	GSE91790	False	SRR5111658	Control
GSM2423528	GSE91789	False	SRR5111810	SIN3A
GSM2423529	GSE91789	False	SRR5111811	SIN3A
GSM2423526	GSE91788	False	SRR5111808	eGFP-SP7
GSM2423527	GSE91788	False	SRR5111809	eGFP-SP7
GSM2423523	GSE91786	False	SRR5111620	Control
GSM2423521	GSE91785	False	SRR5111705	FOXK2
GSM2423522	GSE91785	False	SRR5111706	FOXK2
GSM2423519	GSE91784	False	SRR5111616	eGFP-ZNF140
GSM2423520	GSE91784	False	SRR5111617	eGFP-ZNF140
GSM2423517	GSE91783	False	SRR5111618	eGFP-ZNF101
GSM2423518	GSE91783	False	SRR5111619	eGFP-ZNF101
GSM2423515	GSE91782	False	SRR5111629	eGFP-ZNF501
GSM2423516	GSE91782	False	SRR5111630	eGFP-ZNF501
GSM2423511	GSE91779	False	SRR5111625	UBTF
GSM2423512	GSE91779	False	SRR5111626	UBTF
GSM2423501	GSE91773	False	SRR5111594	SIN3B
GSM2423502	GSE91773	False	SRR5111595	SIN3B
GSM2423498	GSE91771	False	SRR5111592	eGFP-ZNF280D
GSM2423499	GSE91771	False	SRR5111593	eGFP-ZNF280D
GSM2423494	GSE91769	False	SRR5111588	ZKSCAN1
GSM2423495	GSE91769	False	SRR5111589	ZKSCAN1
GSM2423492	GSE91768	False	SRR5111604	eGFP-ZNF558
GSM2423493	GSE91768	False	SRR5111605	eGFP-ZNF558
GSM2423490	GSE91767	False	SRR5111586	DDX20
GSM2423491	GSE91767	False	SRR5111587	DDX20
GSM2423488	GSE91766	False	SRR5111608	eGFP-GFI1B
GSM2423489	GSE91766	False	SRR5111609	eGFP-GFI1B
GSM2423484	GSE91763	False	SRR5111614	eGFP-ZNF239
GSM2423485	GSE91763	False	SRR5111615	eGFP-ZNF239
GSM2423473	GSE91755	False	SRR5111582	Control
GSM2423471	GSE91754	False	SRR5111788	MLLT1
GSM2423472	GSE91754	False	SRR5111789	MLLT1
GSM2423469	GSE91753	False	SRR5111583	MIER1
GSM2423470	GSE91753	False	SRR5111584	MIER1
GSM2423467	GSE91752	False	SRR5111610	IRF3
GSM2423468	GSE91752	False	SRR5111611	IRF3
GSM2423463	GSE91750	False	SRR5111564	eGFP-ZNF692
GSM2423464	GSE91750	False	SRR5111565	eGFP-ZNF692
GSM2423461	GSE91749	False	SRR5111699	eGFP-ZEB2
GSM2423462	GSE91749	False	SRR5111700	eGFP-ZEB2
GSM2423459	GSE91748	False	SRR5111560	eGFP-CEBPB
GSM2423460	GSE91748	False	SRR5111561	eGFP-CEBPB
GSM2423457	GSE91747	False	SRR5111631	RUNX1
GSM2423458	GSE91747	False	SRR5111632	RUNX1
GSM2423455	GSE91746	False	SRR5111760	eGFP-ZFP2
GSM2423456	GSE91746	False	SRR5111761	eGFP-ZFP2
GSM2423453	GSE91745	False	SRR5111562	TARDBP
GSM2423454	GSE91745	False	SRR5111563	TARDBP
GSM2423450	GSE91743	False	SRR5111575	Control
GSM2423448	GSE91742	False	SRR5111558	SUZ12
GSM2423449	GSE91742	False	SRR5111559	SUZ12
GSM2423446	GSE91741	False	SRR5111554	MTA2
GSM2423447	GSE91741	False	SRR5111555	MTA2
GSM2423443	GSE91739	False	SRR5111550	eGFP-PYGO2
GSM2423444	GSE91739	False	SRR5111551	eGFP-PYGO2
GSM2423441	GSE91738	False	SRR5111548	IRF3
GSM2423442	GSE91738	False	SRR5111549	IRF3
GSM2423437	GSE91736	False	SRR5111544	CSDE1
GSM2423438	GSE91736	False	SRR5111545	CSDE1
GSM2423435	GSE91735	False	SRR5111539	eGFP-POLR2H
GSM2423436	GSE91735	False	SRR5111540,SRR5111541	eGFP-POLR2H
GSM2423433	GSE91734	False	SRR5111537	Control
GSM2423434	GSE91734	False	SRR5111538	Control
GSM2423430	GSE91732	False	SRR5111556	Control
GSM2423431	GSE91732	False	SRR5111557	Control
GSM2423426	GSE91730	False	SRR5111569	IKZF1
GSM2423427	GSE91730	False	SRR5111570	IKZF1
GSM2423423	GSE91728	False	SRR5111552	CHD1
GSM2423424	GSE91728	False	SRR5111553	CHD1
GSM2423421	GSE91727	False	SRR5111571	MTA3
GSM2423422	GSE91727	False	SRR5111572	MTA3
GSM2423419	GSE91726	False	SRR5111529	RCOR1
GSM2423420	GSE91726	False	SRR5111530	RCOR1
GSM2423415	GSE91723	False	SRR5111678	GATAD2B
GSM2423416	GSE91723	False	SRR5111679	GATAD2B
GSM2423412	GSE91721	False	SRR5111542	POLR2A
GSM2423413	GSE91721	False	SRR5111543	POLR2A
GSM2423410	GSE91720	False	SRR5111602	HDAC1
GSM2423411	GSE91720	False	SRR5111603	HDAC1
GSM2423408	GSE91718	False	SRR5111522	Control
GSM2423406	GSE91717	False	SRR5111520	Control
GSM2423407	GSE91717	False	SRR5111521	Control
GSM2423404	GSE91716	False	SRR5111518	ZNF24
GSM2423405	GSE91716	False	SRR5111519	ZNF24
GSM2423398	GSE91713	False	SRR5111512	ELK1
GSM2423399	GSE91713	False	SRR5111513	ELK1
GSM2423396	GSE91712	False	SRR5111508	eGFP-INSM2
GSM2423397	GSE91712	False	SRR5111509	eGFP-INSM2
GSM2423394	GSE91711	False	SRR5111506	eGFP-DDX20
GSM2423395	GSE91711	False	SRR5111507	eGFP-DDX20
GSM2423392	GSE91710	False	SRR5111504	eGFP-ZFP69B
GSM2423393	GSE91710	False	SRR5111505	eGFP-ZFP69B
GSM2423390	GSE91709	False	SRR5111502	IRF2
GSM2423391	GSE91709	False	SRR5111503	IRF2
GSM2423388	GSE91707	False	SRR5111500	Control
GSM2423385	GSE91705	False	SRR5111501	Control
GSM2423377	GSE91701	False	SRR5111491	eGFP-ZFP37
GSM2423378	GSE91701	False	SRR5111492	eGFP-ZFP37
GSM2423375	GSE91700	False	SRR5111489	eGFP-ZNF488
GSM2423376	GSE91700	False	SRR5111490	eGFP-ZNF488
GSM2423374	GSE91699	False	SRR5111477	Control
GSM2423372	GSE91698	False	SRR5111483	CHD1
GSM2423373	GSE91698	False	SRR5111484	CHD1
GSM2423370	GSE91697	False	SRR5111481	KDM1A
GSM2423371	GSE91697	False	SRR5111482	KDM1A
GSM2423368	GSE91696	False	SRR5111479	eGFP-ZSCAN5A
GSM2423369	GSE91696	False	SRR5111480	eGFP-ZSCAN5A
GSM2423365	GSE91693	False	SRR5111473	Control
GSM2423363	GSE91692	False	SRR5111468	ZNF318
GSM2423364	GSE91692	False	SRR5111469	ZNF318
GSM2423359	GSE91690	False	SRR5111471	C11orf30
GSM2423360	GSE91690	False	SRR5111472	C11orf30
GSM2423355	GSE91688	False	SRR5111464	eGFP-ZFP41
GSM2423356	GSE91688	False	SRR5111465	eGFP-ZFP41
GSM2423353	GSE91687	False	SRR5111460	MTA1
GSM2423354	GSE91687	False	SRR5111461	MTA1
GSM2423351	GSE91686	False	SRR5111455	CEBPZ
GSM2423352	GSE91686	False	SRR5111456	CEBPZ
GSM2423346	GSE91682	False	SRR5111450	LEF1
GSM2423347	GSE91682	False	SRR5111451	LEF1
GSM2423345	GSE91681	False	SRR5111476	Control
GSM2423341	GSE91679	False	SRR5111452	eGFP-SCRT2
GSM2423342	GSE91679	False	SRR5111453	eGFP-SCRT2
GSM2423339	GSE91678	False	SRR5111462	HDAC2
GSM2423340	GSE91678	False	SRR5111463	HDAC2
GSM2423332	GSE91674	False	SRR5111442	SP1
GSM2423333	GSE91674	False	SRR5111443	SP1
GSM2423330	GSE91673	False	SRR5111457	ZNF318
GSM2423331	GSE91673	False	SRR5111458	ZNF318
GSM2423327	GSE91671	False	SRR5111434	STAT1
GSM2423328	GSE91671	False	SRR5111435	STAT1
GSM2423321	GSE91668	False	SRR5111440	NKRF
GSM2423322	GSE91668	False	SRR5111441	NKRF
GSM2423320	GSE91667	False	SRR5111459	Control
GSM2423318	GSE91666	False	SRR5111427	eGFP-ZNF335
GSM2423319	GSE91666	False	SRR5111428	eGFP-ZNF335
GSM2423314	GSE91664	False	SRR5111437	eGFP-OSR2
GSM2423315	GSE91664	False	SRR5111438	eGFP-OSR2
GSM2423312	GSE91663	False	SRR5111418	ZEB2
GSM2423313	GSE91663	False	SRR5111419	ZEB2
GSM2423309	GSE91661	False	SRR5111496	ZBTB40
GSM2423310	GSE91661	False	SRR5111497	ZBTB40
GSM2423305	GSE91658	False	SRR5111413	Control
GSM2423301	GSE91656	False	SRR5111420	eGFP-PTTG1
GSM2423302	GSE91656	False	SRR5111421	eGFP-PTTG1
GSM2423300	GSE91655	False	SRR5111422	Control
GSM2423293	GSE91651	False	SRR5111402	eGFP-ZNF680
GSM2423294	GSE91651	False	SRR5111403	eGFP-ZNF680
GSM2423287	GSE91647	False	SRR5111404	FOXK2
GSM2423288	GSE91647	False	SRR5111405	FOXK2
GSM2423282	GSE91644	False	SRR5111386	Control
GSM2423280	GSE91643	False	SRR5111384	NCOR1
GSM2423281	GSE91643	False	SRR5111385	NCOR1
GSM2423279	GSE91642	False	SRR5111394	Control
GSM2423272	GSE91638	False	SRR5111373	MTA2
GSM2423273	GSE91638	False	SRR5111374	MTA2
GSM2423268	GSE91636	False	SRR5111371	eGFP-MAZ
GSM2423269	GSE91636	False	SRR5111372	eGFP-MAZ
GSM2423266	GSE91635	False	SRR5111400	eGFP-ZNF354C
GSM2423267	GSE91635	False	SRR5111401	eGFP-ZNF354C
GSM2423264	GSE91634	False	SRR5111377	LARP7
GSM2423265	GSE91634	False	SRR5111378	LARP7
GSM2423262	GSE91633	False	SRR5111365	MAZ
GSM2423263	GSE91633	False	SRR5111366	MAZ
GSM2423257	GSE91630	False	SRR5111514	SIX4
GSM2423258	GSE91630	False	SRR5111515	SIX4
GSM2423255	GSE91629	False	SRR5111423	NBN
GSM2423256	GSE91629	False	SRR5111424	NBN
GSM2423254	GSE91628	False	SRR5111362	Control
GSM2423252	GSE91627	False	SRR5111369	IKZF1
GSM2423253	GSE91627	False	SRR5111370	IKZF1
GSM2423250	GSE91626	False	SRR5111358	eGFP-ETV1
GSM2423251	GSE91626	False	SRR5111359	eGFP-ETV1
GSM2423245	GSE91623	False	SRR5111352	Control
GSM2423246	GSE91623	False	SRR5111353	Control
GSM2423235	GSE91618	False	SRR5111334	FOXA1
GSM2423236	GSE91618	False	SRR5111335	FOXA1
GSM2423229	GSE91614	False	SRR5111350	eGFP-PBX2
GSM2423230	GSE91614	False	SRR5111351	eGFP-PBX2
GSM2423225	GSE91612	False	SRR5111347	MNT
GSM2423226	GSE91612	False	SRR5111348	MNT
GSM2423224	GSE91611	False	SRR5111329	Control
GSM2423220	GSE91608	False	SRR5111327	Control
GSM2423218	GSE91606	False	SRR5111333	Control
GSM2423211	GSE91602	False	SRR5111309	ZBTB40
GSM2423212	GSE91602	False	SRR5111310	ZBTB40
GSM2423209	GSE91601	False	SRR5111336	CTBP1
GSM2423210	GSE91601	False	SRR5111337	CTBP1
GSM2423207	GSE91599	False	SRR5111320	Control
GSM2423205	GSE91598	False	SRR5111314	DPF2
GSM2423206	GSE91598	False	SRR5111315	DPF2
GSM2423203	GSE91597	False	SRR5111311	PKNOX1
GSM2423204	GSE91597	False	SRR5111312	PKNOX1
GSM2423201	GSE91596	False	SRR5111307	ZBTB33
GSM2423202	GSE91596	False	SRR5111308	ZBTB33
GSM2423199	GSE91595	False	SRR5111305	ARID3A
GSM2423200	GSE91595	False	SRR5111306	ARID3A
GSM2423197	GSE91594	False	SRR5111316	eGFP-ZNF292
GSM2423198	GSE91594	False	SRR5111317	eGFP-ZNF292
GSM2423191	GSE91590	False	SRR5111297	eGFP-ZNF121
GSM2423192	GSE91590	False	SRR5111298	eGFP-ZNF121
GSM2423189	GSE91589	False	SRR5111294	eGFP-PRDM10
GSM2423190	GSE91589	False	SRR5111295	eGFP-PRDM10
GSM2423187	GSE91588	False	SRR5111285	GTF2F1
GSM2423188	GSE91588	False	SRR5111286	GTF2F1
GSM2423185	GSE91587	False	SRR5111300	DEK
GSM2423186	GSE91587	False	SRR5111301	DEK
GSM2423181	GSE91585	False	SRR5111410	eGFP-TSHZ1
GSM2423182	GSE91585	False	SRR5111411	eGFP-TSHZ1
GSM2423179	GSE91584	False	SRR5111271	Control
GSM2423180	GSE91584	False	SRR5111272	Control
GSM2423177	GSE91583	False	SRR5111290	eGFP-ATF2
GSM2423178	GSE91583	False	SRR5111291	eGFP-ATF2
GSM2423173	GSE91581	False	SRR5111261	TRIM25
GSM2423174	GSE91581	False	SRR5111262	TRIM25
GSM2423171	GSE91580	False	SRR5111259	TOE1
GSM2423172	GSE91580	False	SRR5111260	TOE1
GSM2423168	GSE91578	False	SRR5111398	eGFP-GLI4
GSM2423169	GSE91578	False	SRR5111399	eGFP-GLI4
GSM2423166	GSE91577	False	SRR5111266	eGFP-ZNF391
GSM2423167	GSE91577	False	SRR5111267	eGFP-ZNF391
GSM2423165	GSE91576	False	SRR5111322	Control
GSM2423159	GSE91572	False	SRR5111255	YBX1
GSM2423160	GSE91572	False	SRR5111256	YBX1
GSM2423150	GSE91567	False	SRR5111239	HDGF
GSM2423151	GSE91567	False	SRR5111240	HDGF
GSM2423149	GSE91566	False	SRR5111276	Control
GSM2423147	GSE91565	False	SRR5111248	NFE2L2
GSM2423148	GSE91565	False	SRR5111249	NFE2L2
GSM2423141	GSE91561	False	SRR5111235	SREBF1
GSM2423142	GSE91561	False	SRR5111236	SREBF1
GSM2423139	GSE91560	False	SRR5111223	HDGF
GSM2423140	GSE91560	False	SRR5111224	HDGF
GSM2423132	GSE91555	False	SRR5111230	ZBTB40
GSM2423133	GSE91555	False	SRR5111231	ZBTB40
GSM2423130	GSE91554	False	SRR5111228	SMAD2
GSM2423131	GSE91554	False	SRR5111229	SMAD2
GSM2423128	GSE91553	False	SRR5111225	eGFP-ZNF341
GSM2423129	GSE91553	False	SRR5111226	eGFP-ZNF341
GSM2423124	GSE91550	False	SRR5111217	JUN
GSM2423125	GSE91550	False	SRR5111218	JUN
GSM2423122	GSE91549	False	SRR5111220	ZSCAN29
GSM2423123	GSE91549	False	SRR5111221	ZSCAN29
GSM2423120	GSE91548	False	SRR5111209	Control
GSM2423121	GSE91548	False	SRR5111210	Control
GSM2423118	GSE91547	False	SRR5111215	FOXK2
GSM2423119	GSE91547	False	SRR5111216	FOXK2
GSM2423114	GSE91544	False	SRR5111211	ZNF316
GSM2423115	GSE91544	False	SRR5111212	ZNF316
GSM2423112	GSE91543	False	SRR5111196	eGFP-DIDO1
GSM2423113	GSE91543	False	SRR5111197	eGFP-DIDO1
GSM2423109	GSE91541	False	SRR5111200	eGFP-ZNF346
GSM2423110	GSE91541	False	SRR5111201	eGFP-ZNF346
GSM2423106	GSE91539	False	SRR5111213	eGFP-ZNF518A
GSM2423107	GSE91539	False	SRR5111214	eGFP-ZNF518A
GSM2423104	GSE91538	False	SRR5111191	SMARCE1
GSM2423105	GSE91538	False	SRR5111192	SMARCE1
GSM2423102	GSE91537	False	SRR5111185	ZKSCAN1
GSM2423103	GSE91537	False	SRR5111186	ZKSCAN1
GSM2423099	GSE91535	False	SRR5111202	ARNT
GSM2423100	GSE91535	False	SRR5111203	ARNT
GSM2423092	GSE91531	False	SRR5111189	HDGF
GSM2423093	GSE91531	False	SRR5111190	HDGF
GSM2423087	GSE91528	False	SRR5111176	eGFP-SP3
GSM2423088	GSE91528	False	SRR5111177	eGFP-SP3
GSM2423083	GSE91526	False	SRR5111166	MAFF
GSM2423084	GSE91526	False	SRR5111167	MAFF
GSM2423081	GSE91525	False	SRR5111173	RNF2
GSM2423082	GSE91525	False	SRR5111174	RNF2
GSM2423079	GSE91524	False	SRR5111206	REST
GSM2423080	GSE91524	False	SRR5111207	REST
GSM2423075	GSE91522	False	SRR5111198	NRF1
GSM2423076	GSE91522	False	SRR5111199	NRF1
GSM2423073	GSE91521	False	SRR5111193	eGFP-ZFP3
GSM2423074	GSE91521	False	SRR5111194	eGFP-ZFP3
GSM2423068	GSE91518	False	SRR5111171	eGFP-NR4A1
GSM2423069	GSE91518	False	SRR5111172	eGFP-NR4A1
GSM2423066	GSE91517	False	SRR5111149	COPS2
GSM2423067	GSE91517	False	SRR5111150	COPS2
GSM2423061	GSE91514	False	SRR5111257	eGFP-PTRF
GSM2423062	GSE91514	False	SRR5111258	eGFP-PTRF
GSM2423059	GSE91513	False	SRR5111156	eGFP-ZNF394
GSM2423060	GSE91513	False	SRR5111157	eGFP-ZNF394
GSM2423056	GSE91511	False	SRR5111237	ETV6
GSM2423057	GSE91511	False	SRR5111238	ETV6
GSM2423055	GSE91510	False	SRR5111153	Control
GSM2423053	GSE91509	False	SRR5111242	CDC5L
GSM2423054	GSE91509	False	SRR5111243	CDC5L
GSM2423047	GSE91506	False	SRR5111154	eGFP-ZNF71
GSM2423048	GSE91506	False	SRR5111155	eGFP-ZNF71
GSM2423045	GSE91505	False	SRR5111146	Control
GSM2423046	GSE91505	False	SRR5111147	Control
GSM2423042	GSE91503	False	SRR5111133	eGFP-ZNF24
GSM2423043	GSE91503	False	SRR5111134	eGFP-ZNF24
GSM2423040	GSE91502	False	SRR5111144	ZNF207
GSM2423041	GSE91502	False	SRR5111145	ZNF207
GSM2423038	GSE91501	False	SRR5111139	PKNOX1
GSM2423039	GSE91501	False	SRR5111140	PKNOX1
GSM2423034	GSE91498	False	SRR5111131	MTA2
GSM2423035	GSE91498	False	SRR5111132	MTA2
GSM2423033	GSE91497	False	SRR5111121	Control
GSM2423030	GSE91495	False	SRR5111129	CREB3L1
GSM2423031	GSE91495	False	SRR5111130	CREB3L1
GSM2423028	GSE91493	False	SRR5111141	Control
GSM2423026	GSE91492	False	SRR5111122	YBX1
GSM2423027	GSE91492	False	SRR5111123	YBX1
GSM2423024	GSE91491	False	SRR5111112	MLLT1
GSM2423025	GSE91491	False	SRR5111113	MLLT1
GSM2423022	GSE91490	False	SRR5111135	TAL1
GSM2423023	GSE91490	False	SRR5111136	TAL1
GSM2423020	GSE91489	False	SRR5111103	eGFP-ZNF366
GSM2423021	GSE91489	False	SRR5111104	eGFP-ZNF366
GSM2423016	GSE91487	False	SRR5111110	eGFP-ZNF175
GSM2423017	GSE91487	False	SRR5111111	eGFP-ZNF175
GSM2423014	GSE91486	False	SRR5111097	ZNF384
GSM2423015	GSE91486	False	SRR5111098	ZNF384
GSM2423012	GSE91485	False	SRR5111095	ZNF143
GSM2423013	GSE91485	False	SRR5111096	ZNF143
GSM2423008	GSE91483	False	SRR5111105	ZNF24
GSM2423009	GSE91483	False	SRR5111106	ZNF24
GSM2423004	GSE91480	False	SRR5111108	eGFP-PRDM1
GSM2423005	GSE91480	False	SRR5111109	eGFP-PRDM1
GSM2423003	GSE91479	False	SRR5111195	Control
GSM2422996	GSE91475	False	SRR5111124	ZNF207
GSM2422997	GSE91475	False	SRR5111125	ZNF207
GSM2422993	GSE91473	False	SRR5111118	FOXA1
GSM2422994	GSE91473	False	SRR5111119	FOXA1
GSM2422991	GSE91472	False	SRR5111101	eGFP-ZNF16
GSM2422992	GSE91472	False	SRR5111102	eGFP-ZNF16
GSM2422989	GSE91471	False	SRR5111082	eGFP-CREB3
GSM2422990	GSE91471	False	SRR5111083	eGFP-CREB3
GSM2422987	GSE91470	False	SRR5111087	HES1
GSM2422988	GSE91470	False	SRR5111088	HES1
GSM2422985	GSE91469	False	SRR5111079	eGFP-ATF1
GSM2422986	GSE91469	False	SRR5111080	eGFP-ATF1
GSM2422983	GSE91468	False	SRR5111089	SUZ12
GSM2422984	GSE91468	False	SRR5111090	SUZ12
GSM2422980	GSE91466	False	SRR5111077	HLTF
GSM2422981	GSE91466	False	SRR5111078	HLTF
GSM2422978	GSE91465	False	SRR5111061	KAT8
GSM2422979	GSE91465	False	SRR5111062	KAT8
GSM2422976	GSE91464	False	SRR5111059	NBN
GSM2422977	GSE91464	False	SRR5111060	NBN
GSM2422975	GSE91463	False	SRR5111072	Control
GSM2422973	GSE91462	False	SRR5111099	NFXL1
GSM2422974	GSE91462	False	SRR5111100	NFXL1
GSM2422970	GSE91460	False	SRR5111093	RAD51
GSM2422971	GSE91460	False	SRR5111094	RAD51
GSM2422964	GSE91456	False	SRR5111063	Control
GSM2422965	GSE91456	False	SRR5111064	Control
GSM2422962	GSE91455	False	SRR5111067	eGFP-ZNF639
GSM2422963	GSE91455	False	SRR5111068	eGFP-ZNF639
GSM2422960	GSE91454	False	SRR5111043	MCM5
GSM2422961	GSE91454	False	SRR5111044	MCM5
GSM2422957	GSE91452	False	SRR5111039	eGFP-KLF9
GSM2422958	GSE91452	False	SRR5111040	eGFP-KLF9
GSM2422955	GSE91451	False	SRR5111049	HDAC2
GSM2422956	GSE91451	False	SRR5111050	HDAC2
GSM2422953	GSE91450	False	SRR5111069	eGFP-ZNF76
GSM2422954	GSE91450	False	SRR5111070	eGFP-ZNF76
GSM2422950	GSE91448	False	SRR5111045	RFX1
GSM2422951	GSE91448	False	SRR5111046	RFX1
GSM2422948	GSE91447	False	SRR5111037	CHAMP1
GSM2422949	GSE91447	False	SRR5111038	CHAMP1
GSM2422946	GSE91446	False	SRR5111075	eGFP-KLF17
GSM2422947	GSE91446	False	SRR5111076	eGFP-KLF17
GSM2422942	GSE91444	False	SRR5111115	HSF1
GSM2422943	GSE91444	False	SRR5111116	HSF1
GSM2422932	GSE91437	False	SRR5112447	Control
GSM2422921	GSE91431	False	SRR5112434	RFX1
GSM2422922	GSE91431	False	SRR5112435	RFX1
GSM2422918	GSE91429	False	SRR5112439	MCM7
GSM2422919	GSE91429	False	SRR5112440	MCM7
GSM2422915	GSE91427	False	SRR5112428	TARDBP
GSM2422916	GSE91427	False	SRR5112429	TARDBP
GSM2422913	GSE91426	False	SRR5112448	POLR2A
GSM2422914	GSE91426	False	SRR5112449	POLR2A
GSM2422911	GSE91425	False	SRR5112422	ZNF592
GSM2422912	GSE91425	False	SRR5112423	ZNF592
GSM2422906	GSE91422	False	SRR5111056	eGFP-ZNF623
GSM2422907	GSE91422	False	SRR5111057	eGFP-ZNF623
GSM2422902	GSE91420	False	SRR5112394	eGFP-BCL11A
GSM2422903	GSE91420	False	SRR5112395	eGFP-BCL11A
GSM2422900	GSE91419	False	SRR5112426	PLRG1
GSM2422901	GSE91419	False	SRR5112427	PLRG1
GSM2422894	GSE91416	False	SRR5111053	eGFP-ZNF600
GSM2422895	GSE91416	False	SRR5111054	eGFP-ZNF600
GSM2422892	GSE91415	False	SRR5112419	CUX1
GSM2422893	GSE91415	False	SRR5112420	CUX1
GSM2422889	GSE91413	False	SRR5112431	eGFP-ZNF585B
GSM2422890	GSE91413	False	SRR5112432	eGFP-ZNF585B
GSM2422887	GSE91412	False	SRR5112396	ZNF407
GSM2422888	GSE91412	False	SRR5112397	ZNF407
GSM2422885	GSE91411	False	SRR5111031	eGFP-ZNF2
GSM2422886	GSE91411	False	SRR5111032	eGFP-ZNF2
GSM2422884	GSE91410	False	SRR5112225	Control
GSM2422880	GSE91408	False	SRR5112401	eGFP-ID3
GSM2422881	GSE91408	False	SRR5112402	eGFP-ID3
GSM2422877	GSE91406	False	SRR5111047	ZEB2
GSM2422878	GSE91406	False	SRR5111048	ZEB2
GSM2422871	GSE91403	False	SRR5112398	SMC3
GSM2422872	GSE91403	False	SRR5112399	SMC3
GSM1529673	GSE62586	False	SRR1618696	Monoclonal
GSM1529674	GSE62586	False	SRR1618697	Monoclonal
GSM1529675	GSE62586	True	SRR1618698	Monoclonal
GSM1529676	GSE62586	False	SRR1618699	Monoclonal
GSM1529677	GSE62586	False	SRR1618700	Monoclonal
GSM1873569	GSE72864	False	SRR2320756	WDR5
GSM1873570	GSE72864	False	SRR2320758	WDR5
GSM1873571	GSE72864	False	SRR2320760	WDR5
GSM1873572	GSE72864	False	SRR2320762	WDR5
GSM2013651	GSE76452	False	nan	SOX9:
GSM2013652	GSE76452	False	nan	SOX9:
GSM2013653	GSE76452	False	nan	SOX9:
GSM2013654	GSE76452	False	nan	SOX9:
GSM2013655	GSE76452	False	nan	SOX9:
GSM2013656	GSE76452	False	nan	SOX9:
GSM2024822	GSE76452	False	SRR6683813	SOX9:
GSM2024823	GSE76452	True	SRR3069538	SOX9:
GSM2024822	GSE76451	False	SRR6683813	SOX9:
GSM2024823	GSE76451	True	SRR3069538	SOX9:
GSM1975005	GSE76145	False	SRR3032378	anti-ASH1
GSM1975006	GSE76145	False	SRR3032379	anti-ASH1
GSM2439222	GSE92879	False	SRR5128273	H3K27Ac
GSM2439223	GSE92879	False	SRR5128274	H3K27Ac
GSM2439224	GSE92879	False	SRR5128275	H3K27Ac
GSM2439225	GSE92879	False	SRR5128276	H3K27Ac
GSM2439226	GSE92879	False	SRR5128277	H3K27Ac
GSM2243113	GSE84628	False	SRR3932771	H3K27ac
